CITY,STATE
Mulfingen,Baden-Württemberg
Mülheim (Mosel),Rheinland-Pfalz
Mülheim an der Ruhr,Nordrhein-Westfalen
Mülheim-Kärlich,Rheinland-Pfalz
Müllheim,Baden-Württemberg
Müllrose,Brandenburg
Mülsen,Sachsen
Münchberg,Bayern
Müncheberg,Brandenburg
München,Bayern
Münchenbernsdorf,Thüringen
Münchhausen,Hessen
Münchsmünster,Bayern
Münchsteinach,Bayern
Münchweiler an der Alsenz,Rheinland-Pfalz
Münchweiler an der Rodalb,Rheinland-Pfalz
Mundelsheim,Baden-Württemberg
Munderkingen,Baden-Württemberg
Munich,Bayern
Munkbrarup,Schleswig-Holstein
Münnerstadt,Bayern
Munningen,Bayern
Münsing,Bayern
Münsingen,Baden-Württemberg
Munster,Niedersachsen
Münster,Nordrhein-Westfalen
Münster-Sarmsheim,Rheinland-Pfalz
Münsterdorf,Schleswig-Holstein
Münsterhausen,Bayern
Münstermaifeld,Rheinland-Pfalz
Münstertal,Baden-Württemberg
Münzenberg,Hessen
Murg,Baden-Württemberg
Murnau a. Staffelsee,Bayern
Murnau am Staffelsee,Bayern
Murr,Baden-Württemberg
Murrhardt,Baden-Württemberg
Müssen u.a.,Schleswig-Holstein
Mutlangen,Baden-Württemberg
Mutterstadt,Rheinland-Pfalz
Mylau,Sachsen
Nabburg,Bayern
Nachrodt-Wiblingwerde,Nordrhein-Westfalen
Nackenheim,Rheinland-Pfalz
Nadrensee,Mecklenburg-Vorpommern
Nagel,Bayern
Nagold,Baden-Württemberg
Nahe,Schleswig-Holstein
Nahrendorf,Niedersachsen
Naila,Bayern
Nalbach,Saarland
Namborn,Saarland
Nandlstadt,Bayern
Nassau,Rheinland-Pfalz
Nassenfels,Bayern
Nastaetten u.a.,Rheinland-Pfalz
Nastätten u.a.,Rheinland-Pfalz
Natendorf,Niedersachsen
Nattheim,Baden-Württemberg
Nauen,Brandenburg
Nauheim,Hessen
Naumburg,Hessen
Naunhof,Sachsen
Nauort,Rheinland-Pfalz
Nauroth,Rheinland-Pfalz
Nebra,Sachsen-Anhalt
Neckarbischofsheim,Baden-Württemberg
Neckargemuend,Baden-Württemberg
Neckargemünd,Baden-Württemberg
Neckargerach,Baden-Württemberg
Neckarsteinach,Hessen
Neckarsulm,Baden-Württemberg
Neckartailfingen,Baden-Württemberg
Neckartenzlingen,Baden-Württemberg
Neckarwestheim,Baden-Württemberg
Neckarzimmern,Baden-Württemberg
Nedlitz u.a.,Sachsen-Anhalt
Neenstetten,Baden-Württemberg
Neetze,Niedersachsen
Negenborn,Niedersachsen
Nehms,Schleswig-Holstein
Nehren,Baden-Württemberg
Neidenbach,Rheinland-Pfalz
Neidenfels,Rheinland-Pfalz
Neidenstein,Baden-Württemberg
Neidlingen,Baden-Württemberg
Neisseaue u.a.,Sachsen
Neißeaue u.a.,Sachsen
Neitersen,Rheinland-Pfalz
Nellingen,Baden-Württemberg
Nennhausen u.a.,Sachsen-Anhalt
Nennslingen,Bayern
Nentershausen,Hessen
Neresheim,Baden-Württemberg
Neroth u.a.,Rheinland-Pfalz
Nersingen,Bayern
Nesse-Apfelstädt,Thüringen
Nesse-Apfelstaedt,Thüringen
Nesselwang,Bayern
Netphen,Nordrhein-Westfalen
Nettelsee,Schleswig-Holstein
Nettersheim,Nordrhein-Westfalen
Nettetal,Nordrhein-Westfalen
Netzschkau,Sachsen
Neu Anspach,Hessen
Neu Darchau,Niedersachsen
Neu Kaliss,Mecklenburg-Vorpommern
Neu Kaliß,Mecklenburg-Vorpommern
Neu Wulmstorf,Niedersachsen
Neu-Anspach,Hessen
Neu-Eichenberg,Hessen
Neu-Isenburg,Hessen
Neu-Seeland,Brandenburg
Neu-Ulm,Bayern
Neualbenreuth,Bayern
Neuberg,Hessen
Neubeuern,Bayern
Neubiberg,Bayern
Neuboerger,Niedersachsen
Neubörger,Niedersachsen
Neubrandenburg,Mecklenburg-Vorpommern
Neubrunn,Bayern
Neubukow,Mecklenburg-Vorpommern
Neubulach,Baden-Württemberg
Neuburg,Mecklenburg-Vorpommern
Neuburg a. Inn,Bayern
Neuburg a.d. Kammel,Bayern
Neuburg Am Inn,Bayern
Neuburg am Rhein,Rheinland-Pfalz
Neuburg an der Donau,Bayern
Neuburg-Steinhausen,Mecklenburg-Vorpommern
Neuching,Bayern
Neudenau,Baden-Württemberg
Neudrossenfeld,Bayern
Neuenbrook,Schleswig-Holstein
Neuenbuerg,Baden-Württemberg
Neuenbürg,Baden-Württemberg
Neuenburg am Rhein,Baden-Württemberg
Neuendettelsau,Bayern
Neuendorf,Bayern
Neuengoenna u.a.,Thüringen
Neuengoers,Schleswig-Holstein
Neuengönna u.a.,Thüringen
Neuengörs,Schleswig-Holstein
Neuenhagen,Brandenburg
Neuenhaus,Niedersachsen
Neuenkirchen,Niedersachsen
Neuenkirchen-Voerden,Niedersachsen
Neuenkirchen-Vörden,Niedersachsen
Neuenmarkt,Bayern
Neuenrade,Nordrhein-Westfalen
Neuensalz,Sachsen
Neuenstadt am Kocher,Baden-Württemberg
Neuenstein,Baden-Württemberg
Neuenstein (Hessen),Hessen
Neuental,Hessen
Neuerburg u.a.,Rheinland-Pfalz
Neufahrn b. Freising,Bayern
Neufahrn bei Freising,Bayern
Neufahrn i. NB,Bayern
Neufeld,Schleswig-Holstein
Neuffen,Baden-Württemberg
Neufra,Baden-Württemberg
Neufraunhofen,Bayern
Neuhaeusel,Rheinland-Pfalz
Neuhardenberg,Brandenburg
Neuharlingersiel u.a.,Niedersachsen
Neuhaus,Niedersachsen
Neuhaus (Oste),Niedersachsen
Neuhaus a. Inn,Bayern
Neuhaus a.d.Pegnitz,Bayern
Neuhaus am Rennweg,Thüringen
Neuhaus-Schierschnitz,Thüringen
Neuhäusel,Rheinland-Pfalz
Neuhausen,Baden-Württemberg
Neuhausen auf den Fildern,Baden-Württemberg
Neuhausen ob Eck,Baden-Württemberg
Neuhausen/Erzgeb.,Sachsen
Neuhausen/Spree,Brandenburg
Neuhemsbach,Rheinland-Pfalz
Neuhof,Hessen
Neuhof a.d.Zenn,Bayern
Neuhofen,Rheinland-Pfalz
Neuhuetten,Bayern
Neuhütten,Bayern
Neukalen,Mecklenburg-Vorpommern
Neukamperfehn u.a.,Niedersachsen
Neukieritzsch,Sachsen
Neukirch,Baden-Württemberg
Neukirch/Lausitz,Sachsen
Neukirchen,Schleswig-Holstein
Neukirchen (Knuell),Hessen
Neukirchen (Knüll),Hessen
Neukirchen am Teisenberg,Bayern
Neukirchen b. Hl. Blut,Bayern
Neukirchen b. Sulzbach-Rosen,Bayern
Neukirchen vorm Wald,Bayern
Neukirchen-Balbini,Bayern
Neukirchen-Vluyn,Nordrhein-Westfalen
Neukirchen/Erzgeb.,Sachsen
Neukirchen/Pleisse,Sachsen
Neukirchen/Pleiße,Sachsen
Neukloster,Mecklenburg-Vorpommern
Neulehe,Niedersachsen
Neuler,Baden-Württemberg
Neulingen,Baden-Württemberg
Neulussheim,Baden-Württemberg
Neulußheim,Baden-Württemberg
Neumagen-Dhron,Rheinland-Pfalz
Neumark,Sachsen
Neumarkt,Bayern
Neumarkt i.d. OPf.,Bayern
Neumarkt-Sankt Veit,Bayern
Neumuenster,Schleswig-Holstein
Neumünster,Schleswig-Holstein
Neunburg vorm Wald,Bayern
Neunkirchen,Saarland
Neunkirchen a. Brand,Bayern
Neunkirchen am Sand,Bayern
Neunkirchen u.a.,Mecklenburg-Vorpommern
Neunkirchen-Seelscheid,Nordrhein-Westfalen
Neuoetting,Bayern
Neuötting,Bayern
Neupetershain,Brandenburg
Neupotz,Rheinland-Pfalz
Neureichenau,Bayern
Neuried,Bayern
Neuruppin,Brandenburg
Neusaess,Bayern
Neusaeß,Bayern
Neusalza-Spremberg,Sachsen
Neusäss,Bayern
Neusäß,Bayern
Neuschoenau,Bayern
Neuschönau,Bayern
Neuschoo,Niedersachsen
Neusitz,Bayern
Neusorg,Bayern
Neuss,Nordrhein-Westfalen
Neustadt,Hessen
Neustadt (Dosse) u.a.,Brandenburg
Neustadt (Wied),Rheinland-Pfalz
Neustadt a. Kulm,Bayern
Neustadt a. Main,Bayern
Neustadt a.d. Donau,Bayern
Neustadt a.d. Waldnaab,Bayern
Neustadt a.d.Aisch,Bayern
Neustadt am Rübenberge,Niedersachsen
Neustadt am Ruebenberge,Niedersachsen
Neustadt an der Weinstrasse,Rheinland-Pfalz
Neustadt an der Weinstraße,Rheinland-Pfalz
Neustadt b. Coburg,Bayern
Neustadt i. Sa.,Sachsen
Neustadt Weinstrasse,Rheinland-Pfalz
Neustadt-Glewe,Mecklenburg-Vorpommern
Neustadt/ Orla,Thüringen
Neustetten,Baden-Württemberg
Neustrelitz,Mecklenburg-Vorpommern
Neutraubling,Bayern
Neutrebbin,Brandenburg
Neuweiler,Baden-Württemberg
Neuwerk,Hamburg
Neuwied,Rheinland-Pfalz
Neuzelle,Brandenburg
Newel,Rheinland-Pfalz
Nickenich,Rheinland-Pfalz
Nidda,Hessen
Niddatal,Hessen
Nidderau,Hessen
Nideggen,Nordrhein-Westfalen
Niebuell,Schleswig-Holstein
Niebüll,Schleswig-Holstein
Niedenstein,Hessen
Nieder-Olm,Rheinland-Pfalz
Niederahr u.a.,Rheinland-Pfalz
Niederaichbach,Bayern
Niederalteich,Bayern
Niederaula,Hessen
Niederbreitbach,Rheinland-Pfalz
Niederburg,Rheinland-Pfalz
Niederdorfelden,Hessen
Niederdreisbach,Rheinland-Pfalz
Niederelbert u.a.,Rheinland-Pfalz
Niedereschach,Baden-Württemberg
Niederfell,Rheinland-Pfalz
Niederfischbach,Rheinland-Pfalz
Niederfrohna,Sachsen
Niederfuellbach,Bayern
Niederfüllbach,Bayern
Niederkassel,Nordrhein-Westfalen
Niederkirchen,Rheinland-Pfalz
Niederkirchen bei Deidesheim,Rheinland-Pfalz
Niederkrüchten,Nordrhein-Westfalen
Niederkruechten,Nordrhein-Westfalen
Niederlangen,Niedersachsen
Niedermoschel,Rheinland-Pfalz
Niedermurach,Bayern
Niedernberg,Bayern
Niederndodeleben u.a.,Sachsen-Anhalt
Niederneisen,Rheinland-Pfalz
Niedernhall,Baden-Württemberg
Niedernhausen,Hessen
Niederoefflingen u.a.,Rheinland-Pfalz
Niederöfflingen u.a.,Rheinland-Pfalz
Niederorschel u.a.,Thüringen
Niederrieden,Bayern
Niederschoenenfeld,Bayern
Niederschönenfeld,Bayern
Niederstetten,Baden-Württemberg
Niederstotzingen,Baden-Württemberg
Niederviehbach,Bayern
Niederwerrn,Bayern
Niederwiesa,Sachsen
Niederwinkling,Bayern
Niederwoehren,Niedersachsen
Niederwoerresbach,Rheinland-Pfalz
Niederwöhren,Niedersachsen
Niederwörresbach,Rheinland-Pfalz
Niederwuerschnitz,Sachsen
Niederwürschnitz,Sachsen
Niederzier,Nordrhein-Westfalen
Niederzissen,Rheinland-Pfalz
Niefern,Baden-Württemberg
Niefern-Oeschelbronn,Baden-Württemberg
Niefern-Öschelbronn,Baden-Württemberg
Nieheim,Nordrhein-Westfalen
Niemegk,Brandenburg
Nienburg,Sachsen-Anhalt
Nienburg (Saale),Sachsen-Anhalt
Nienburg/Weser,Niedersachsen
Nienhagen,Niedersachsen
Nienstädt,Niedersachsen
Nienstaedt,Niedersachsen
Niepars,Mecklenburg-Vorpommern
Niersbach,Rheinland-Pfalz
Nierstein,Rheinland-Pfalz
Niesky,Sachsen
Nieste,Hessen
Niestetal,Hessen
Nister,Rheinland-Pfalz
Nister-Moehrendorf,Rheinland-Pfalz
Nister-Möhrendorf,Rheinland-Pfalz
Nisterau u.a.,Rheinland-Pfalz
Nistertal,Rheinland-Pfalz
Nittel,Rheinland-Pfalz
Nittenau,Bayern
Nittendorf,Bayern
Nöbdenitz u.a.,Thüringen
Nobitz,Thüringen
Noebdenitz u.a.,Thüringen
Noerdlingen,Bayern
Noerten-Hardenberg,Niedersachsen
Noertershausen u.a.,Rheinland-Pfalz
Noervenich,Nordrhein-Westfalen
Nohfelden,Saarland
Nohn u.a.,Rheinland-Pfalz
Nonnenhorn,Bayern
Nonnweiler,Saarland
Norden,Niedersachsen
Nordendorf,Bayern
Nordenham,Niedersachsen
Norderney,Niedersachsen
Norderstedt,Schleswig-Holstein
Nordgermersleben u.a.,Sachsen-Anhalt
Nordhalben,Bayern
Nordharz,Sachsen-Anhalt
Nordhastedt,Schleswig-Holstein
Nordhausen,Thüringen
Nordheim,Baden-Württemberg
Nordheim v.d. Rhoen,Bayern
Nordheim v.d. Rhön,Bayern
Nordheim vor der Rhoen,Bayern
Nordhorn,Niedersachsen
Nordkirchen,Nordrhein-Westfalen
Nordleda,Niedersachsen
Nördlingen,Bayern
Nordrach,Baden-Württemberg
Nordsehl,Niedersachsen
Nordstemmen,Niedersachsen
Nordstrand,Schleswig-Holstein
Nordwalde,Nordrhein-Westfalen
Nordwestuckermark u.a.,Brandenburg
Norheim u.a.,Rheinland-Pfalz
Norken,Rheinland-Pfalz
Nörten-Hardenberg,Niedersachsen
Nörtershausen u.a.,Rheinland-Pfalz
Northeim,Niedersachsen
Nortmoor,Niedersachsen
Nortorf,Schleswig-Holstein
Nortrup,Niedersachsen
Nörvenich,Nordrhein-Westfalen
Nossen,Sachsen
Nossentiner Huette,Mecklenburg-Vorpommern
Nossentiner Hütte,Mecklenburg-Vorpommern
Nottleben,Thüringen
Nottuln,Nordrhein-Westfalen
Notzingen,Baden-Württemberg
Nübbel,Schleswig-Holstein
Nübel,Schleswig-Holstein
Nüdlingen,Bayern
Nuebbel,Schleswig-Holstein
Nuebel,Schleswig-Holstein
Nuedlingen,Bayern
Nuembrecht,Nordrhein-Westfalen
Nuenberg,Bayern
Nuenchritz,Sachsen
Nuernberg,Bayern
Nuernberg-Feucht,Bayern
Nuertingen,Baden-Württemberg
Nuesttal,Hessen
Nufringen,Baden-Württemberg
Nümbrecht,Nordrhein-Westfalen
Nünchritz,Sachsen
Nuremberg,Bayern
Nürnberg,Bayern
Nürnberg-Feucht,Bayern
Nürtingen,Baden-Württemberg
Nusplingen,Baden-Württemberg
Nussbach,Rheinland-Pfalz
Nußbach,Rheinland-Pfalz
Nussdorf,Bayern
Nußdorf,Bayern
Nussdorf a. Inn,Bayern
Nußdorf a. Inn,Bayern
Nusse,Schleswig-Holstein
Nussloch,Baden-Württemberg
Nußloch,Baden-Württemberg
Nüsttal,Hessen
Nuthe-Urstromtal,Brandenburg
Nuthetal,Brandenburg
Ober-Moerlen,Hessen
Ober-Mörlen,Hessen
Ober-Olm,Rheinland-Pfalz
Ober-Ramstadt,Hessen
Oberammergau,Bayern
Oberasbach,Bayern
Oberau,Bayern
Oberaudorf,Bayern
Oberaula,Hessen
Oberaurach,Bayern
Oberbarnim,Brandenburg
Oberbergkirchen,Bayern
Oberboihingen,Baden-Württemberg
Oberbrombach u.a.,Rheinland-Pfalz
Oberdachstetten,Bayern
Oberderdingen,Baden-Württemberg
Oberding,Bayern
Oberdischingen,Baden-Württemberg
Oberdolling,Bayern
Oberdreis,Rheinland-Pfalz
Obere Warnow u.a.,Mecklenburg-Vorpommern
Oberelsbach,Bayern
Oberfell,Rheinland-Pfalz
Obergriesbach,Bayern
Obergroeningen,Baden-Württemberg
Obergröningen,Baden-Württemberg
Oberguenzburg,Bayern
Obergünzburg,Bayern
Obergurig,Sachsen
Oberhaching,Bayern
Oberhaid,Bayern
Oberharmersbach,Baden-Württemberg
Oberharz am Brocken,Sachsen-Anhalt
Oberhausen,Nordrhein-Westfalen
Oberhausen Rheinhausen,Baden-Württemberg
Oberhausen-Rheinhausen,Baden-Württemberg
Oberhof,Thüringen
Oberkirch,Baden-Württemberg
Oberkochen,Baden-Württemberg
Oberkotzau,Bayern
Oberkraemer,Brandenburg
Oberkrämer,Brandenburg
Oberlahr,Rheinland-Pfalz
Oberlangen,Niedersachsen
Oberleichtersbach,Bayern
Oberlungwitz,Sachsen
Obermarchtal,Baden-Württemberg
Obermehler,Thüringen
Obermoschel,Rheinland-Pfalz
Obernbreit,Bayern
Obernburg a.Main,Bayern
Oberndorf,Niedersachsen
Oberndorf a.Lech,Bayern
Oberndorf am Neckar,Baden-Württemberg
Oberneukirchen,Bayern
Obernheim,Baden-Württemberg
Obernheim-Kirchenarnbach u.a.,Rheinland-Pfalz
Obernholz,Niedersachsen
Obernkirchen,Niedersachsen
Obernzell,Bayern
Obernzenn,Bayern
Oberostendorf,Bayern
Oberottmarshausen,Bayern
Oberpframmern,Bayern
Oberpleichfeld,Bayern
Oberpoering,Bayern
Oberpöring,Bayern
Oberreichenbach,Bayern
Oberreute,Bayern
Oberried,Baden-Württemberg
Oberrieden,Bayern
Oberriexingen,Baden-Württemberg
Oberrod u.a.,Rheinland-Pfalz
Oberrot,Baden-Württemberg
Oberroth,Bayern
Oberscheinfeld,Bayern
Oberschleissheim,Bayern
Oberschleißheim,Bayern
Oberschneiding,Bayern
Oberschoena,Sachsen
Oberschoenegg,Bayern
Oberschöna,Sachsen
Oberschönegg,Bayern
Oberschulenberg,Niedersachsen
Oberschwarzach,Bayern
Oberschweinbach,Bayern
Obersinn,Bayern
Obersöchering,Bayern
Obersoechering,Bayern
Obersontheim,Baden-Württemberg
Obersreu,Bayern
Oberstadion,Baden-Württemberg
Oberstaufen,Bayern
Oberstdorf,Bayern
Oberstenfeld,Baden-Württemberg
Oberstreu,Bayern
Obersuessbach,Bayern
Obersueßbach,Bayern
Obersulm,Baden-Württemberg
Obersüssbach,Bayern
Obersüßbach,Bayern
Oberteuringen,Baden-Württemberg
Oberthal,Saarland
Oberthulba,Bayern
Obertraubling,Bayern
Obertrubach,Bayern
Obertshausen,Hessen
Oberursel,Hessen
Oberursel (Taunus),Hessen
Oberviechtach,Bayern
Oberweissbach u.a.,Thüringen
Oberweißbach u.a.,Thüringen
Oberwesel,Rheinland-Pfalz
Oberweser,Hessen
Oberwiesenthal,Sachsen
Oberwolfach,Baden-Württemberg
Oberzent,Hessen
Obhausen,Sachsen-Anhalt
Obing,Bayern
Obrigheim,Baden-Württemberg
Obrigheim (Pfalz),Rheinland-Pfalz
Ochsenfurt,Bayern
Ochsenfurt OT Hohestadt,Bayern
Ochsenhausen,Baden-Württemberg
Ochtendung,Rheinland-Pfalz
Ochtersum,Niedersachsen
Ochtrup,Nordrhein-Westfalen
Ockenfels,Rheinland-Pfalz
Ockenheim,Rheinland-Pfalz
Ockholm u.a.,Schleswig-Holstein
Odelzhausen,Bayern
Odenbach,Rheinland-Pfalz
Odenthal,Nordrhein-Westfalen
Oderberg u.a.,Brandenburg
Odernheim am Glan,Rheinland-Pfalz
Oderwitz,Sachsen
Oebisfelde,Sachsen-Anhalt
Oederan,Sachsen
Oederquart,Niedersachsen
Oedheim,Baden-Württemberg
Oehningen,Baden-Württemberg
Oehringen,Baden-Württemberg
Oelbronn-Duerrn,Baden-Württemberg
Oelde,Nordrhein-Westfalen
Oelsnitz,Sachsen
Oelsnitz/Erzgebirge,Sachsen
Oepfingen,Baden-Württemberg
Oer-Erkenschwick,Nordrhein-Westfalen
Oerlenbach,Bayern
Oerlinghausen,Nordrhein-Westfalen
Oestrich - Winkel,Hessen
Oestrich-Winkel,Hessen
Oestringen,Baden-Württemberg
Oetigheim,Baden-Württemberg
Oetisheim,Baden-Württemberg
Oettingen i. Bay.,Bayern
Oetzen,Niedersachsen
Oeversee,Schleswig-Holstein
Offenau,Baden-Württemberg
Offenbach,Rheinland-Pfalz
Offenbach am Main,Hessen
Offenbach an der Queich,Rheinland-Pfalz
Offenbach-Hundheim,Rheinland-Pfalz
Offenberg,Bayern
Offenburg,Baden-Württemberg
Offingen,Bayern
Offstein,Rheinland-Pfalz
Ofterdingen,Baden-Württemberg
Ohlsbach,Baden-Württemberg
Ohlstadt,Bayern
Ohmden,Baden-Württemberg
Öhningen,Baden-Württemberg
Ohrdruf,Thüringen
Ohrenbach,Bayern
Öhringen,Baden-Württemberg
Oland,Schleswig-Holstein
Olbernhau,Sachsen
Olbersdorf,Sachsen
Ölbronn-Dürrn,Baden-Württemberg
Olching,Bayern
Oldenbuettel,Schleswig-Holstein
Oldenburg,Niedersachsen
Oldenburg (Oldenburg),Niedersachsen
Oldenburg in Holstein,Schleswig-Holstein
Oldenbüttel,Schleswig-Holstein
Oldendorf,Schleswig-Holstein
Oldendorf (Luhe),Niedersachsen
Oldenswort,Schleswig-Holstein
Olfen,Nordrhein-Westfalen
Olpe,Nordrhein-Westfalen
Olsberg,Nordrhein-Westfalen
Olsbrücken,Rheinland-Pfalz
Olsbruecken,Rheinland-Pfalz
Opernturm,Hessen
Öpfingen,Baden-Württemberg
Oppach,Sachsen
Oppenau,Baden-Württemberg
Oppenheim,Rheinland-Pfalz
Oppenweiler,Baden-Württemberg
Oranienbaum-Woerlitz,Sachsen-Anhalt
Oranienbaum-Wörlitz,Sachsen-Anhalt
Oranienburg,Brandenburg
Ornbau,Bayern
Orsingen,Baden-Württemberg
Orsingen-Nenzingen,Baden-Württemberg
Ortenberg,Hessen
Ortenburg,Bayern
Ortrand,Brandenburg
Osburg,Rheinland-Pfalz
Oschatz,Sachsen
Oschersleben (Bode),Sachsen-Anhalt
Osdorf,Schleswig-Holstein
Osloss,Niedersachsen
Osloß,Niedersachsen
Osnabrück,Niedersachsen
Osnabrueck,Niedersachsen
Ossling u.a.,Sachsen
Oßling u.a.,Sachsen
Ostbevern,Nordrhein-Westfalen
Osteel u.a.,Niedersachsen
Ostelsheim,Baden-Württemberg
Osten,Niedersachsen
Ostenfeld,Schleswig-Holstein
Ostenholz,Niedersachsen
Osterberg,Bayern
Osterburg,Sachsen-Anhalt
Osterburken,Baden-Württemberg
Osterby,Schleswig-Holstein
Ostercappeln,Niedersachsen
Osterfeld,Sachsen-Anhalt
Osterheide,Niedersachsen
Osterhever,Schleswig-Holstein
Osterhofen,Bayern
Osterholz-Scharmbeck,Niedersachsen
Osternienburger Land,Sachsen-Anhalt
Osterode am Harz,Niedersachsen
Osterroenfeld,Schleswig-Holstein
Osterrönfeld,Schleswig-Holstein
Osterspai,Rheinland-Pfalz
Osterstedt,Schleswig-Holstein
Osterwald,Niedersachsen
Osterwieck,Sachsen-Anhalt
Ostfildern,Baden-Württemberg
Ostheim v.d. Rhoen,Bayern
Ostheim v.d. Rhön,Bayern
Osthofen,Rheinland-Pfalz
Ostrach,Baden-Württemberg
Ostrau,Sachsen
Ostrhauderfehn,Niedersachsen
Östringen,Baden-Württemberg
Ostritz,Sachsen
Ostseebad Heringsdorf,Mecklenburg-Vorpommern
Ostseebad Sellin,Mecklenburg-Vorpommern
Oststeinbek,Hamburg
Ötigheim,Baden-Württemberg
Ötisheim,Baden-Württemberg
Ottenbach,Baden-Württemberg
Ottenbuettel,Schleswig-Holstein
Ottenbüttel,Schleswig-Holstein
Ottendorf-Okrilla,Sachsen
Ottenhoefen im Schwarzwald,Baden-Württemberg
Ottenhöfen im Schwarzwald,Baden-Württemberg
Ottensoos,Bayern
Ottenstein,Niedersachsen
Otter,Niedersachsen
Otterbach,Rheinland-Pfalz
Otterberg,Rheinland-Pfalz
Otterfing,Bayern
Otterndorf,Niedersachsen
Ottersberg,Niedersachsen
Otterstadt,Rheinland-Pfalz
Ottersweier,Baden-Württemberg
Otting,Bayern
Ottleben u.a.,Sachsen-Anhalt
Ottobeuren,Bayern
Ottobrunn/Riemerling,Bayern
Ottrau,Hessen
Ottweiler,Saarland
Otzberg,Hessen
Otzing,Bayern
Ovelgoenne,Niedersachsen
Ovelgönne,Niedersachsen
Overath,Nordrhein-Westfalen
Owen,Baden-Württemberg
Owingen,Baden-Württemberg
Owschlag u.a.,Schleswig-Holstein
Oy-Mittelberg,Bayern
Oybin,Sachsen
Oyten,Niedersachsen
Padenstedt,Schleswig-Holstein
Paderborn,Nordrhein-Westfalen
Paehl,Bayern
Pagensand,Schleswig-Holstein
Pähl,Bayern
Pahlen,Schleswig-Holstein
Painten,Bayern
Palling,Bayern
Pampow,Mecklenburg-Vorpommern
Panketal,Brandenburg
Pansdorf,Schleswig-Holstein
Papenburg,Niedersachsen
Papendorf u.a.,Mecklenburg-Vorpommern
Pappenheim,Bayern
Parchim,Mecklenburg-Vorpommern
Parkstein,Bayern
Parkstetten,Bayern
Parsau,Niedersachsen
Parsberg,Bayern
Parsdorf/Hergolding,Bayern
Partenstein,Bayern
Parthenstein,Bayern
Pasewalk u.a.,Mecklenburg-Vorpommern
Passau,Bayern
Passow,Mecklenburg-Vorpommern
Pastetten,Bayern
Patersberg,Rheinland-Pfalz
Patersdorf,Bayern
Pattensen,Niedersachsen
Paunzhausen,Bayern
Pausa-Muehltroff,Sachsen
Pausa-Mühltroff,Sachsen
Pechbrunn,Bayern
Pegau,Sachsen
Pegestorf,Niedersachsen
Pegnitz,Bayern
Peine,Niedersachsen
Peissenberg,Bayern
Peißenberg,Bayern
Peiting,Bayern
Peitz,Brandenburg
Pellingen,Rheinland-Pfalz
Pellworm,Schleswig-Holstein
Pelm,Rheinland-Pfalz
Pemfling,Bayern
Penig,Sachsen
Penkun u.a.,Mecklenburg-Vorpommern
Pennigsehl,Niedersachsen
Pentenried,Bayern
Pentling,Bayern
Penzberg,Bayern
Penzing,Bayern
Penzlin,Mecklenburg-Vorpommern
Perasdorf,Bayern
Perkam,Bayern
Perl,Saarland
Perleberg,Brandenburg
Perlesreut,Bayern
Petersaurach,Bayern
Petersberg,Sachsen-Anhalt
Petersberg u.a.,Rheinland-Pfalz
Petersdorf,Bayern
Petershagen,Nordrhein-Westfalen
Petershausen,Bayern
Petersroda,Sachsen-Anhalt
Peterswald-Loeffelscheid u.a.,Rheinland-Pfalz
Peterswald-Löffelscheid u.a.,Rheinland-Pfalz
Pettendorf,Bayern
Petting,Bayern
Pettstadt,Bayern
Pfaffenhausen,Bayern
Pfaffenhofen,Baden-Württemberg
Pfaffenhofen a.d. Ilm,Bayern
Pfaffenhofen a.d. Roth,Bayern
Pfaffenweiler,Baden-Württemberg
Pfaffing,Bayern
Pfaffing OT Forsting,Bayern
Pfaffroda,Sachsen
Pfakofen,Bayern
Pfalzgrafenweiler,Baden-Württemberg
Pfarrkirchen,Bayern
Pfarrweisach,Bayern
Pfatter,Bayern
Pfedelbach,Baden-Württemberg
Pfeffelbach,Rheinland-Pfalz
Pfeffenhausen,Bayern
Pfinztal,Baden-Württemberg
Pfoerring,Bayern
Pfofeld,Bayern
Pförring,Bayern
Pforzen,Bayern
Pforzheim,Baden-Württemberg
Pfreimd,Bayern
Pfronstetten,Baden-Württemberg
Pfronten,Bayern
Pfullendorf,Baden-Württemberg
Pfullingen,Baden-Württemberg
Pfungstadt,Hessen
Philippsburg,Baden-Württemberg
Philippsreut,Bayern
Philippsthal,Hessen
Piding,Bayern
Pielenhofen,Bayern
Piesport,Rheinland-Pfalz
Pilsach,Bayern
Pilsting,Bayern
Pinneberg,Schleswig-Holstein
Pinnow,Mecklenburg-Vorpommern
Pinzberg,Bayern
Pirk,Bayern
Pirmasens,Rheinland-Pfalz
Pirna,Sachsen
Pittenhart,Bayern
Plaidt,Rheinland-Pfalz
Planegg/Krailling,Bayern
Plankenfels,Bayern
Plate,Mecklenburg-Vorpommern
Plattenburg,Brandenburg
Plattling,Bayern
Plau am See,Mecklenburg-Vorpommern
Plauen,Sachsen
Plech,Bayern
Pleidelsheim,Baden-Württemberg
Plein u.a.,Rheinland-Pfalz
Pleinfeld,Bayern
Pleiskirchen,Bayern
Pless,Bayern
Pleß,Bayern
Plessa,Brandenburg
Plettenberg,Nordrhein-Westfalen
Pleystein,Bayern
Pliening,Bayern
Pliening OT Landsham,Bayern
Pliezhausen,Baden-Württemberg
Plochingen,Baden-Württemberg
Ploen,Schleswig-Holstein
Ploessberg,Bayern
Ploeßberg,Bayern
Ploetzkau,Sachsen-Anhalt
