CITY,STATE
Dedgum,Friesland
Deelen,Gelderland
Deelse Kampen,Noord-Brabant
Deelshurk,Noord-Brabant
Deense Hoek,Noord-Brabant
Deest,Gelderland
Deil,Gelderland
Deinum,Friesland
Dekeshorst,Limburg
Dekkershuizen,Groningen
Delburen,Friesland
Delden,Gelderland
Deldenerbroek,Overijssel
Deldeneresch,Overijssel
Delfgauw,Zuid-Holland
Delfstrahuizen,Friesland
Delft,Zuid-Holland
Delfzijl,Groningen
Delwijnen,Gelderland
Demen,Noord-Brabant
Demmerik,Utrecht
Den Akker,Gelderland
Den Andel,Groningen
Den Berg,Noord-Brabant
Den Bommel,Zuid-Holland
Den Braam,Overijssel
Den Burg,Noord-Holland
Den Deijl,Zuid-Holland
Den Dolder,Utrecht
Den Dool,Zuid-Holland
Den Dungen,Noord-Brabant
Den Haag,Zuid-Holland
Den Ham,Groningen
Den Helder,Noord-Holland
Den Hoef,Gelderland
Den Hoek,Noord-Brabant
Den Hool,Drenthe
Den Hoorn,Zuid-Holland
Den Horn,Groningen
Den Hout,Noord-Brabant
Den Huizen,Overijssel
Den Hulst,Overijssel
Den Ilp,Noord-Holland
Den Kaat,Overijssel
Den Nul,Overijssel
Den Oever,Drenthe
Den Oord,Utrecht
Den Oosterhuis,Overijssel
Den Opslag,Noord-Brabant
Den Treek,Utrecht
Den Velde,Overijssel
Den Westerhuis,Overijssel
Denekamp,Overijssel
Denemarken,Groningen
Deurne,Noord-Brabant
Deurningen,Overijssel
Deursen-Dennenburg,Noord-Brabant
Deurze,Drenthe
Deuteren,Noord-Brabant
Deventer,Overijssel
Didam,Gelderland
Dieden,Noord-Brabant
Diefdijk,Utrecht
Diekendaal,Limburg
Diemen,Noord-Holland
Diemerbroek,Utrecht
Diepenbroek,Noord-Brabant
Diependal,Limburg
Diepenheim,Overijssel
Diepenveen,Overijssel
Diepswal,Groningen
Dieren,Gelderland
Diermen,Gelderland
Dieskant,Noord-Brabant
Diessen,Noord-Brabant
Dieteren,Limburg
Diever,Drenthe
Dieverbrug,Drenthe
Diffelen,Overijssel
Dijk,Noord-Brabant
Dijken,Friesland
Dijkerhoek,Overijssel
Dijkerstraat,Limburg
Dijkhoek,Gelderland
Dijkhuisjes,Zeeland
Dijkhuizen,Gelderland
Dijksterburen,Friesland
Dijkwel,Zeeland
Dikbroeken,Drenthe
Dinteloord,Noord-Brabant
Dintelsas,Noord-Brabant
Dinther,Noord-Brabant
Dintherse Hoek,Noord-Brabant
Dinxperlo,Gelderland
Diphoorn,Drenthe
Dirkshorn,Noord-Holland
Dirksland,Zuid-Holland
Dishoek,Zeeland
Distelberg,Noord-Brabant
Diunt,Noord-Brabant
Dodewaard,Gelderland
Doenrade,Limburg
Doesburg,Gelderland
Doesburgerbuurt,Gelderland
Doetinchem,Gelderland
Doeveren,Noord-Brabant
Doezum,Groningen
Doijum,Friesland
Dokkum,Friesland
Dokkumer Nije Silen,Friesland
Dolberg,Limburg
Doldersum,Drenthe
Domburg,Zeeland
Domme Aanleg,Gelderland
Dommelen,Noord-Brabant
Dommelsvoort,Noord-Brabant
Domwier,Friesland
Donderen,Drenthe
Dongen,Noord-Brabant
Dongjum,Friesland
Doniaburen,Friesland
Doniaga,Friesland
Donk,Noord-Brabant
Donkerbroek,Friesland
Donkereind,Utrecht
Donkersvoort,Noord-Brabant
Donzel,Noord-Brabant
Doodstil,Groningen
Doonheide,Noord-Brabant
Doorn,Utrecht
Doornenburg,Gelderland
Doornhoek,Noord-Brabant
Doornik,Gelderland
Doorning,Gelderland
Doornspijk,Gelderland
Doornsteeg,Gelderland
Doorwerth,Gelderland
Doosje,Overijssel
Dordrecht,Zuid-Holland
Dorkwerd,Groningen
Dorp,Groningen
Dorshout,Noord-Brabant
Dorst,Noord-Brabant
Dortherhoek,Overijssel
Douvergenhout,Limburg
Douwen,Groningen
Draaibrug,Zeeland
Draaisterhuizen,Friesland
Drachten,Friesland
Drachten-Azeven,Friesland
Drachtstercompagnie,Friesland
Dreischor,Zeeland
Drempt,Gelderland
Dreumel,Gelderland
Drie,Gelderland
Drie Hoefijzers,Zeeland
Driebergen-Rijsenburg,Utrecht
Drieborg,Groningen
Driebruggen,Zuid-Holland
Driedorp,Gelderland
Drieënhuizen,Gelderland
Driehoek,Noord-Brabant
Driehuis,Noord-Brabant
“Driehuis NH”,Noord-Holland
Driehuizen,Noord-Holland
Driel,Gelderland
Driemond,Noord-Holland
Driene,Overijssel
Dries,Limburg
Drieschouwen,Zeeland
Driesprong,Gelderland
Driewegen,Zeeland
Driezum,Friesland
Drijber,Drenthe
Drimmelen,Noord-Brabant
Drogeham,Friesland
Drogt,Drenthe
Drogteropslagen,Drenthe
Drongelen,Noord-Brabant
Dronryp,Friesland
Dronten,Flevoland
Drouwen,Drenthe
Drouwenermond,Drenthe
Drouwenerveen,Drenthe
Druisdijk,Noord-Brabant
Drunen,Noord-Brabant
Druten,Gelderland
Dubbroek,Limburg
Duifhuis,Noord-Brabant
Duiksehoef,Noord-Brabant
Duinen,Gelderland
Duistervoorde,Gelderland
Duiven,Gelderland
Duivendrecht,Noord-Holland
Duivenhoek,Zeeland
Duizel,Noord-Brabant
Duizend Morgen,Noord-Brabant
Dulder,Overijssel
Dun,Noord-Brabant
Dunsborg,Gelderland
Durgerdam,Noord-Holland
Dussen,Noord-Brabant
Duur,Overijssel
Duurendseind,Noord-Brabant
Duurkenakker,Groningen
Dwarsdiep,Groningen
Dwarsdijk,Utrecht
Dwarsgracht,Overijssel
Dwingeloo,Drenthe
Dykshoarne,Friesland
Eanjum,Friesland
Earnewâld,Friesland
Easterein,Friesland
Easterlittens,Friesland
Eastermar,Friesland
Easternijtsjerk,Friesland
Easterwierrum,Friesland
Eastrum,Friesland
Ebbenbroek,Overijssel
Echt,Limburg
Echteld,Gelderland
Echten,Drenthe
Echtenerbrug,Friesland
Echterbosch,Limburg
Eck en Wiel,Gelderland
Eckelrade,Limburg
Edam,Noord-Holland
Ede,Gelderland
Ederveen,Gelderland
Eede,Zeeland
Eefde,Gelderland
Eefsele,Gelderland
Eekt,Gelderland
Eekwerd,Groningen
Eekwerderdraai,Groningen
Eelde,Drenthe
Eelde-Paterswolde,Drenthe
Eelderwolde,Drenthe
Eelen,Overijssel
Eembrugge,Utrecht
Eemdijk,Utrecht
Eemnes,Utrecht
Eemshaven,Groningen
Eemster,Drenthe
Eemswoude,Friesland
Eemten,Drenthe
Een,Drenthe
Eeneind,Noord-Brabant
Eenigenburg,Noord-Holland
Eenrum,Groningen
Eenum,Groningen
Een-West,Drenthe
Eerbeek,Gelderland
Eerde,Overijssel
Eersel,Noord-Brabant
Eerste Dwarsdiep,Drenthe
Ees,Drenthe
Eese,Overijssel
Eesergroen,Drenthe
Eeserveen,Drenthe
Eesterga,Friesland
Eesveen,Overijssel
Eethen,Noord-Brabant
Eext,Drenthe
Eextahaven,Groningen
Eexterveen,Drenthe
Eexterveenschekanaal,Drenthe
Eexterzandvoort,Drenthe
Effen,Noord-Brabant
Egbertsgaasten,Friesland
Egchel,Limburg
Egchelheide,Limburg
Egede,Overijssel
Egmond aan den Hoef,Noord-Holland
Egmond aan Zee,Noord-Holland
Egmond-Binnen,Noord-Holland
Egypte,Noord-Brabant
Eibergen,Gelderland
Eijsden,Limburg
Eikberg,Noord-Brabant
Eikelenbosch,Noord-Brabant
Eikelhof,Overijssel
Eikenheuvel,Noord-Brabant
Eiland,Limburg
Eimeren,Gelderland
Eind,Noord-Brabant
Eind van Den Hout,Noord-Brabant
Einde,Limburg
Eindewege,Zeeland
Eindhoven,Noord-Brabant
Eindje,Noord-Brabant
Einighausen,Limburg
Ekamp,Groningen
Ekehaar,Drenthe
Elahuizen,Friesland
Elburg,Gelderland
Elde,Noord-Brabant
Eldersloo,Drenthe
Eldik,Gelderland
Eldrik,Gelderland
Eleveld,Drenthe
Elim,Drenthe
Elkenrade,Limburg
Elkerzee,Zeeland
Ell,Limburg
Ellecom,Gelderland
Ellemeet,Zeeland
Ellerhei,Limburg
Ellerhuizen,Groningen
Ellersinghuizen,Groningen
Ellertshaar,Drenthe
Ellewoutsdijk,Zeeland
Elp,Drenthe
Elsen,Overijssel
Elsendorp,Noord-Brabant
Elsenerbroek,Overijssel
Elshof,Overijssel
Elshout,Noord-Brabant
Elsloo,Limburg
Elspeet,Gelderland
Elst,Noord-Brabant
“Elst Ut”,Utrecht
Elsteren,Limburg
Elzet,Limburg
Emmaberg,Limburg
Emmadorp,Zeeland
Emmeloord,Flevoland
Emmen,Overijssel
Emmer-Compascuum,Drenthe
Emminkhuizen,Utrecht
Empe,Gelderland
Empel,Noord-Brabant
Emst,Gelderland
Endepoel,Limburg
Eng,Noord-Brabant
Engbergen,Gelderland
Engeland,Gelderland
Engelbert,Groningen
Engelen,Noord-Brabant
Englum,Groningen
Engwegen,Limburg
Engwerd,Friesland
Engwier,Friesland
Enkhuizen,Noord-Holland
Ens,Flevoland
Enschede,Overijssel
Enspijk,Gelderland
Enter,Overijssel
Enumatil,Groningen
Enzelens,Groningen
Epe,Gelderland
Epen,Limburg
Eperheide,Limburg
Eppenhuizen,Groningen
Eppenzolder,Overijssel
Epse,Gelderland
Erica,Drenthe
Erichem,Gelderland
Erlecom,Gelderland
Erm,Drenthe
Ermelo,Gelderland
Ermerveen,Drenthe
Erp,Noord-Brabant
Esbeek,Noord-Brabant
Esch,Noord-Brabant
Escharen,Noord-Brabant
Eschoten,Gelderland
Esdonk,Noord-Brabant
Esp,Noord-Brabant
Espel,Flevoland
Espelo,Overijssel
Essebroek,Gelderland
Essen,Gelderland
Est,Gelderland
Esveld,Gelderland
Etenaken,Limburg
Etsberg,Limburg
Etten,Gelderland
Etten-Leur,Noord-Brabant
Etzenrade,Limburg
Europoort,Zuid-Holland
“Europoort Rotterdam”,Zuid-Holland
Eursing,Drenthe
Eursinge,Drenthe
Euvelwegen,Noord-Brabant
Euverem,Limburg
Evenheuvel,Noord-Brabant
Everdingen,Utrecht
Everland,Noord-Brabant
Everlo,Limburg
Eversdijk,Zeeland
Everse,Noord-Brabant
Evertsoord,Limburg
Ewer,Groningen
Ewijk,Gelderland
Ewinkel,Noord-Brabant
Exel,Gelderland
Exel-Tol,Gelderland
Exloërkijl,Drenthe
Exloërveen,Drenthe
Exloo,Drenthe
Exmorra,Friesland
Exmorrazijl,Friesland
Eygelshoven,Limburg
Eys,Limburg
Eyserheide,Limburg
Ezinge,Groningen
Faan,Groningen
Farebuorren,Friesland
Farmsum,Groningen
Fatum,Friesland
Feankleaster,Friesland
Feanwâlden,Friesland
Feanwâldsterwâl,Friesland
Feerwerd,Groningen
Feinsum,Friesland
Felland,Groningen
Ferwert,Friesland
Ferwoude,Friesland
Feytebuorren,Friesland
Fiemel,Groningen
Fiifhuzen,Friesland
Fijnaart,Noord-Brabant
Finkeburen,Friesland
Finsterwolde,Groningen
Finsterwolderhamrik,Groningen
Firdgum,Friesland
Fiskbuorren,Friesland
Flansum,Friesland
Fleringen,Overijssel
Flieren,Gelderland
Fluitenberg,Drenthe
Fochteloo,Friesland
Fokkershoek,Noord-Brabant
Follega,Friesland
Folsgare,Friesland
Formerum,Friesland
Fort,Drenthe
Fortmond,Overijssel
Foudgum,Friesland
Foxhol,Groningen
Foxholsterbosch,Groningen
Foxwolde,Drenthe
Fraamklap,Groningen
Franeker,Friesland
Franschehoef,Noord-Brabant
Fransum,Groningen
Frederiksoord,Drenthe
Friens,Friesland
Frieschepalen,Friesland
Friesland,Gelderland
Frieswijk,Overijssel
Fromberg,Limburg
Froombosch,Groningen
Frytum,Groningen
Fûns,Friesland
Gaag,Zuid-Holland
Gaanderen,Gelderland
Gaarkeuken,Groningen
Gaarland,Groningen
Gaast,Friesland
Gaastmeer,Friesland
Gaete,Noord-Brabant
Galamadammen,Friesland
Galder,Noord-Brabant
Galhoeke,Friesland
Gameren,Gelderland
Gammelke,Overijssel
Ganzedijk,Groningen
Ganzert,Gelderland
Gapinge,Zeeland
Garderbroek,Gelderland
Garderen,Gelderland
Garmerwolde,Groningen
Garminge,Drenthe
Garnwerd,Groningen
Garrelsweer,Groningen
Garreweer,Groningen
Garsthuizen,Groningen
Garyp,Friesland
Gassel,Noord-Brabant
Gasselte,Drenthe
Gasselterboerveen,Drenthe
Gasselterboerveenschemond,Drenthe
Gasselternijveen,Drenthe
Gasselternijveenschemond,Drenthe
Gastel,Noord-Brabant
Gastelsveer,Noord-Brabant
Gasteren,Drenthe
Gasthuis,Limburg
Gauw,Friesland
Gawege,Zeeland
Gebergte,Noord-Brabant
Gebroek,Limburg
Geefsweer,Groningen
Geelbroek,Drenthe
Geeneind,Noord-Brabant
Geer,Utrecht
Geerdijk,Overijssel
Geersbroek,Noord-Brabant
Geersdijk,Zeeland
Geerstraat,Gelderland
Geertruidenberg,Noord-Brabant
Geervliet,Zuid-Holland
Gees,Drenthe
Geesbrug,Drenthe
Geestdorp,Utrecht
Geesteren,Gelderland
Geeuwenbrug,Drenthe
Geffen,Noord-Brabant
Geijsteren,Limburg
Geitenwaard,Gelderland
Geldermalsen,Gelderland
Gelderse Buurt,Noord-Holland
Gelderswoude,Zuid-Holland
Geldrop,Noord-Brabant
Geldtienden,Zeeland
Geleen,Limburg
Gelkenes,Zuid-Holland
Gellicum,Gelderland
Geloo,Limburg
Gelselaar,Gelderland
Gemaal (?),Utrecht
Gement,Noord-Brabant
Gemert,Noord-Brabant
Gemonde,Noord-Brabant
Genderen,Noord-Brabant
Gendijk,Limburg
Gendringen,Gelderland
Gendt,Gelderland
Geneijgen,Limburg
Genemuiden,Overijssel
Geneneind,Noord-Brabant
Gening,Limburg
Genne,Overijssel
Genne-Overwaters,Overijssel
Gennep,Limburg
Genoenhuis,Noord-Brabant
Genooi,Limburg
Gerheggen,Limburg
Gerkesklooster,Friesland
Gerner,Overijssel
Gersloot,Friesland
Gerven,Gelderland
Gerverscop,Utrecht
Gerwen,Noord-Brabant
Geulhem,Limburg
Geulle,Limburg
Gever,Noord-Brabant
Geverik,Limburg
Gewande,Noord-Brabant
Gieltjesdorp,Utrecht
Giersbergen,Noord-Brabant
Giesbeek,Gelderland
Giessen,Noord-Brabant
Giessenburg,Zuid-Holland
Giessendam,Zuid-Holland
Giessen-Oudekerk,Zuid-Holland
Gietelo,Gelderland
Gieten,Drenthe
Gieterveen,Drenthe
Gieterzandvoort,Drenthe
Giethmen,Overijssel
Giethoorn,Overijssel
Gijbeland,Zuid-Holland
Gijsselte,Drenthe
Gijzel,Noord-Brabant
Gijzenrooi,Noord-Brabant
Gilze,Noord-Brabant
Ginderdoor,Noord-Brabant
Ginnum,Friesland
Glane,Overijssel
Glane-Beekhoek,Overijssel
Glanerbrug,Overijssel
Glimmen,Groningen
Godlinze,Groningen
Goedereede,Zuid-Holland
Goënga,Friesland
Goëngahuizen,Friesland
Goes,Zeeland
Goidschalxoord,Zuid-Holland
Goilberdingen,Gelderland
Goingarijp,Friesland
Goirle,Noord-Brabant
Goldhoorn,Groningen
Gooium,Friesland
Goor,Noord-Brabant
Gorinchem,Zuid-Holland
Gorpeind,Noord-Brabant
Gorredijk,Friesland
Gorssel,Gelderland
Gortel,Gelderland
Gouda,Zuid-Holland
Gouden Ploeg,Overijssel
Gouderak,Zuid-Holland
Goudriaan,Zuid-Holland
Goudseweg,Zuid-Holland
Goudswaard,Zuid-Holland
Goutum,Friesland
Graaf,Utrecht
Graafland,Zuid-Holland
Graauw,Zeeland
Gracht,Limburg
Gracht Burggraaf,Limburg
Graetheide,Limburg
Grafhorst,Overijssel
Graft,Noord-Holland
Grafwegen,Gelderland
Gramsbergen,Overijssel
Grashoek,Limburg
Graspeel,Noord-Brabant
Graswijk,Drenthe
Graszode,Zeeland
Grathem,Limburg
Grauwe Kat,Friesland
Grave,Noord-Brabant
Grazen,Noord-Brabant
Greffeling,Gelderland
Greffelkamp,Gelderland
Greonterp,Friesland
Greup,Zuid-Holland
Grevenberg,Drenthe
Grevenbicht,Limburg
Griendtsveen,Limburg
Griete,Zeeland
Grijpskerk,Groningen
Grijpskerke,Zeeland
Grijssloot,Groningen
Grijzegrubben,Limburg
Groede,Zeeland
Groenekan,Utrecht
Groenendaal,Gelderland
Groenendijk,Zuid-Holland
Groeneweg,Zuid-Holland
Groenewoud,Noord-Brabant
Groeningen,Noord-Brabant
Groenlanden,Gelderland
Groenlandsekade,Utrecht
Groenlo,Gelderland
Groenstraat,Noord-Brabant
Groenveld,Noord-Holland
Groesbeek,Gelderland
Groessen,Gelderland
Groet,Noord-Holland
Groeze,Limburg
Grolloo,Drenthe
Groningen,Groningen
Gronsveld,Limburg
Groot Agelo,Overijssel
Groot Bruggen,Noord-Brabant
Groot Deunk,Gelderland
Groot Genhout,Limburg
Groot Haasdal (?),Limburg
Groot Hitland,Zuid-Holland
Groot Loo,Noord-Brabant
Groot Maarslag,Groningen
Groot Wetsinge,Groningen
Groot(-)Dochteren,Gelderland
Groot-Abeele,Zeeland
Groot-Ammers,Zuid-Holland
Groot-Bedaf,Noord-Brabant
Groote Bottel,Noord-Brabant
Groote Hoeven,Noord-Brabant
Groote Horst,Limburg
Groote Keeten,Noord-Holland
Grootebroek,Noord-Holland
Grootegast,Groningen
Groot-Oever,Overijssel
Grootschermer,Noord-Holland
Groot-Valkenisse,Zeeland
Groot-Welsden,Limburg
Grootwijngaarden,Friesland
Grote Voort,Noord-Brabant
Grote Wiske,Friesland
Grotel,Noord-Brabant
Grouw,Friesland
Grubbenvorst,Limburg
Grut Midhuzen,Friesland
Gulpen,Limburg
Gun,Limburg
Guttecoven,Limburg
Gytsjerk,Friesland
Gytsjerksterhoeke,Friesland
Haaften,Gelderland
Haag,Limburg
Haagje,Utrecht
Haaksbergen,Overijssel
Haakswold,Drenthe
Haalderen,Gelderland
Haalweide,Drenthe
Haamstede,Zeeland
Haanwijk,Noord-Brabant
Haaren,Noord-Brabant
Haarle,Overijssel
Haarlem,Noord-Holland
Haarlemmerliede,Noord-Holland
Haarlo,Gelderland
Haarsteeg,Noord-Brabant
Haart,Gelderland
Haarzuilens,Utrecht
Haasdal (?),Limburg
Haastrecht,Zuid-Holland
Haelen,Limburg
Haelensche Broek,Limburg
Haerst,Overijssel
Hagestein,Utrecht
Haghorst,Noord-Brabant
Haiink,Noord-Brabant
Hal,Noord-Brabant
Halder,Noord-Brabant
Haler,Limburg
Halfeind,Zeeland
Halfmijl,Noord-Brabant
Halfweg,Noord-Holland
Hall,Gelderland
Halle,Gelderland
Halle-Heide,Gelderland
Halle-Nijman,Gelderland
Hallerhoek,Overijssel
Hallum,Friesland
Hallumerhoeke,Friesland
Halsteren,Noord-Brabant
Halte,Noord-Brabant
Halvinkhuizen,Gelderland
Ham,Noord-Brabant
Hamdijk,Groningen
Hamingen,Overijssel
Hammelsberg,Gelderland
Hamrik,Groningen
Hamshorn,Friesland
Handel,Noord-Brabant
Haneburen,Friesland
Hanenberg,Noord-Brabant
Hanendorp,Gelderland
Hank,Noord-Brabant
Hankate,Overijssel
Hansweert,Zeeland
Hantum,Friesland
Hantumerhoeke,Friesland
Hantumerútbuorren,Friesland
Hantumhuzen,Friesland
Hapert,Noord-Brabant
Haps,Noord-Brabant
Harbrinkhoek,Overijssel
Harculo,Overijssel
Hardenberg,Overijssel
Harderwijk,Gelderland
Hardeweer,Groningen
Hardinxveld-Giessendam,Zuid-Holland
Haren,Groningen
Harendermolen,Groningen
Harfsen,Gelderland
Harich,Friesland
Harich Westerend,Friesland
Haring,Noord-Brabant
Haringhuizen,Noord-Holland
Harkema,Friesland
Harkezijl,Friesland
Harkstede,Groningen
“Harkstede GN”,Groningen
Harles,Limburg
Harlingen,Friesland
Harmelen,Utrecht
Harmelerwaard,Utrecht
Harmöle,Overijssel
Harpel,Groningen
Harreveld,Gelderland
Harselaar,Gelderland
Harskamp,Gelderland
Harssens,Groningen
Hartwerd,Friesland
Hasjesstraat,Zeeland
Haskerdijken,Friesland
Haskerhorne,Friesland
Haspel,Utrecht
Hasselt,Limburg
Hasselterheide,Limburg
Hattelaar,Gelderland
Hattem,Gelderland
Hattemerbroek,Gelderland
Haule,Friesland
Haulerwijk,Friesland
Hauwert,Noord-Holland
Havelt,Noord-Brabant
Havelte,Drenthe
Havelterberg,Drenthe
Havenhoofd,Zuid-Holland
Hayum,Friesland
Hazelaar,Noord-Brabant
Hazelberg,Noord-Brabant
Hazeldonk,Noord-Brabant
Hazenhurk,Noord-Brabant
Hazennest,Noord-Brabant
Hazerswoude-Dorp,Zuid-Holland
Hazerswoude-Rijndijk,Zuid-Holland
Hebrecht,Groningen
Hedel,Gelderland
Hedikhuizen,Noord-Brabant
Hee,Friesland
Heeg,Friesland
Heegherhoek,Gelderland
Heek,Limburg
Heel,Limburg
Heelsum,Gelderland
Heelweg-Oost,Gelderland
Heelweg-West,Gelderland
Heelweg,Gelderland
Heemserveen,Overijssel
Heemskerk,Noord-Holland
Heemstede,Noord-Holland
Heensche Molen,Noord-Brabant
Heenvliet,Zuid-Holland
Heenweg,Zuid-Holland
Heerde,Gelderland
Heereburen,Groningen
Heereind,Noord-Brabant
Heerendonk,Noord-Brabant
Heerenveen,Friesland
Heerewaarden,Gelderland
Heerhugowaard,Noord-Holland
Heerjansdam,Zuid-Holland
Heerle,Noord-Brabant
Heerlen,Limburg
Heers,Noord-Brabant
Heerstaaien,Noord-Brabant
Heerstraat,Limburg
Hees,Drenthe
Heesakker,Noord-Brabant
Heesbeen,Noord-Brabant
Heesboom,Noord-Brabant
Heesch,Noord-Brabant
Heeseind,Noord-Brabant
Heesselt,Gelderland
Heeswijk,Noord-Brabant
Heeswijk-Dinther,Noord-Brabant
Heeten,Overijssel
Heetveld,Overijssel
Heeze,Noord-Brabant
Heezerenbosch,Noord-Brabant
Hefswal,Groningen
Hegebeintum,Friesland
Hegelsom,Limburg
Hegge,Gelderland
Hei,Limburg
Hei- en Boeicop,Utrecht
Heiakker,Limburg
Heibloem,Limburg
Heide,Friesland
Heide (?),Gelderland
Heidehuizen,Friesland
Heidekant,Gelderland
Heidenhoek,Gelderland
Heiderschoor,Noord-Brabant
Heidveld,Noord-Brabant
Heieind,Noord-Brabant
Heiereind,Noord-Brabant
Heierhoeve,Limburg
Heihoefke,Noord-Brabant
Heihoek,Noord-Brabant
Heijbeek,Noord-Brabant
Heijen,Limburg
Heijenrath,Limburg
Heijningen,Noord-Brabant
Heikant,Noord-Brabant
Heikantse Hoeve,Noord-Brabant
Heiligeboom,Noord-Brabant
Heiligerlee,Groningen
Heilig Landstichting,Gelderland
Heille,Zeeland
Heiloo,Noord-Holland
Heimolen,Noord-Brabant
Heineburen,Groningen
Heinenoord,Zuid-Holland
Heinkenszand,Zeeland
Heino,Overijssel
Heioord,Limburg
Hei-Oostenrijk,Limburg
Heische Wal,Noord-Brabant
Heisterbrug,Limburg
Heistraat,Noord-Brabant
Heitrak,Noord-Brabant
Heiveld,Gelderland
Hekelingen,Zuid-Holland
Hekendorp,Utrecht
Hekkum,Groningen
Helbroek,Noord-Brabant
Helden,Limburg
Heldensedijk,Limburg
Helenaveen,Noord-Brabant
Helhoek,Gelderland
Helhuizen,Overijssel
Helkant,Noord-Brabant
Hell,Gelderland
Helle,Limburg
Hellebroek,Limburg
Hellegat,Noord-Brabant
Hellendoorn,Overijssel
Helleneind,Noord-Brabant
Hellevoetsluis,Zuid-Holland
Helling,Limburg
Hellouw,Gelderland
Hellum,Groningen
Helmond,Noord-Brabant
Helsdingen,Utrecht
Helvoirt,Noord-Brabant
Helwerd,Groningen
Helwijk,Noord-Brabant
Hem,Noord-Holland
Hemelum,Friesland
Hemert,Groningen
Hemmen,Gelderland
Hempens,Friesland
Hemrik,Friesland
Hemrikerverlaat,Friesland
Hendrik-Ido-Ambacht,Zuid-Holland
Hengeland,Limburg
Hengelo,Gelderland
“Hengelo (Gld)”,Gelderland
Hengevelde,Overijssel
Hengforden,Overijssel
Hengstdijk,Zeeland
Hengstheuvel,Noord-Brabant
Hensbroek,Noord-Holland
Herbaijum,Friesland
Herfte,Overijssel
Herike,Overijssel
Herkenbosch,Limburg
Herkenrade,Limburg
Herkingen,Zuid-Holland
Hermalen,Noord-Brabant
Hernen,Gelderland
Herpen,Noord-Brabant
Herpt,Noord-Brabant
Hersel,Noord-Brabant
Hersend,Noord-Brabant
Hert,Limburg
Herten,Limburg
Hertme,Overijssel
Herveld,Gelderland
Herveld-Noord,Gelderland
Herveld-Zuid,Gelderland
Herwen,Gelderland
Herwijnen,Gelderland
Herxen,Overijssel
Hesens,Friesland
Hespelaar,Noord-Brabant
Hessum,Overijssel
Het Beggelder,Gelderland
Het Beijersche,Zuid-Holland
Het Bosch,Noord-Brabant
Het Broek,Gelderland
Het Goordonk,Noord-Brabant
Het Heike,Noord-Brabant
Het Hoekske,Noord-Brabant
Het Kustlicht,Zeeland
Het Laar,Noord-Brabant
Het Loo,Overijssel
Het Moer,Drenthe
Het Oosteind,Noord-Brabant
Het Oudeland,Zeeland
Het Reidland,Groningen
Het Sas,Noord-Brabant
Het Schier,Drenthe
Het Stift,Overijssel
Het Veen,Groningen
Het Vonderen,Limburg
Het Vorst,Limburg
Het Westeinde,Noord-Holland
Het Wild,Noord-Brabant
Heteren,Gelderland
Heugde,Limburg
Heukelom,Limburg
Heukelum,Gelderland
Heult,Noord-Brabant
Heumen,Gelderland
Heure,Gelderland
Heurne,Gelderland
Heusden,Noord-Brabant
Heuvel,Noord-Brabant
Heuvelberg,Noord-Brabant
Heuvelstraat,Noord-Brabant
Heuveltje,Noord-Brabant
Heuven,Gelderland
Heveadorp,Gelderland
Hexel,Overijssel
Heythuysen,Limburg
Hezelaar,Noord-Brabant
Hezingen,Overijssel
Hiaure,Friesland
Hichtum,Friesland
Hidaard,Friesland
Hien,Gelderland
Hierden,Gelderland
Hieslum,Friesland
Hijken,Drenthe
Hijkersmilde,Drenthe
Hilaard,Friesland
Hijum,Friesland
Hilakker,Noord-Brabant
Hild,Noord-Brabant
Hill,Noord-Brabant
Hillegom,Zuid-Holland
Hilleshagen,Limburg
Hilvarenbeek,Noord-Brabant
Hilversum,Noord-Holland
Hilversumse Meent,Noord-Holland
Himert,Friesland
Hindeloopen,Friesland
Hingen,Limburg
Hinnaard,Friesland
Hintham,Noord-Brabant
Hippolytushoef,Noord-Holland
Hitsertse Kade,Zuid-Holland
Hitzum,Friesland
Ho(o)gebiezen (?),Noord-Brabant
Hobbelrade,Limburg
Hobrede,Noord-Holland
Höchte,Groningen
Hodenpijl,Zuid-Holland
Hoedekenskerke,Zeeland
Hoef,Gelderland
Hoef en Haag,Utrecht
Hoefkens,Noord-Brabant
Hoek,Gelderland
Hoek van de Dijk,Zeeland
Hoek van Holland,Zuid-Holland
Hoekdries,Noord-Brabant
Hoekeinde,Noord-Brabant
Hoekelum,Gelderland
Hoekens,Friesland
Hoekje,Groningen
Hoekske,Noord-Brabant
Hoeksmeer,Groningen
Hoenderloo,Gelderland
Hoenkoop,Utrecht
Hoensbroek,Limburg
Hoenzadriel,Gelderland
Hoetmansmeer,Groningen
Hoeve,Limburg
Hoevelaken,Gelderland
Hoeven,Noord-Brabant
Hoeves,Noord-Brabant
Hoevestein,Noord-Brabant
Hof,Limburg
Höfke,Limburg
Hoge Enk,Gelderland
Hoge Hexel,Overijssel
Hoge Linthorst,Drenthe
Hogebrug,Zuid-Holland
Hogeveen,Zuid-Holland
Hogeweg,Overijssel
Holk,Gelderland
Holkerveen,Gelderland
Hollander,Limburg
Hollandsche Rading,Utrecht
Hollandscheveld,Drenthe
Hollandsdiep,Noord-Brabant
Hollenberg,Gelderland
Hollevoeterbrug,Zuid-Holland
Hollum,Friesland
Holset,Limburg
Holsloot,Drenthe
Holst,Limburg
Holt,Overijssel
Holte,Groningen
Holten,Overijssel
